loan_amount,loan_maturity_days,interest_rate,borrower_type,age,credit_score,employment_years,defaulted
22277.99675,89.0,0.25846174,Small Merchant,49.0,304.0,15.0,0.0
12039.86165,61.0,0.285375573,Small Merchant,56.0,720.0,12.0,0.0
25228.90459,71.0,0.271389204,Small Merchant,25.0,370.0,0.0,0.0
15529.49866,88.0,0.278237902,Small Merchant,38.0,403.0,9.0,0.0
18843.04188,44.0,0.301704495,Gig Worker,56.0,355.0,17.0,0.0
24057.64572,67.0,0.27289955,Gig Worker,20.0,606.0,16.0,0.0
16592.20522,30.0,0.3021135,Gig Worker,44.0,795.0,16.0,0.0
21594.252,75.0,0.271860731,Gig Worker,29.0,469.0,9.0,0.0
11403.18649,79.0,0.28261812,Gig Worker,45.0,440.0,19.0,0.0
26416.12923,53.0,0.32299634,Gig Worker,42.0,333.0,1.0,0.0
34354.39664,72.0,0.28243444,Freelancer,36.0,655.0,9.0,0.0
40806.1160925,69.0,0.278482738,Freelancer,49.0,717.0,19.0,0.0
22638.17703,51.0,0.282798948,Small Merchant,46.0,352.0,5.0,0.0
27517.42899,32.0,0.27339501,Freelancer,30.0,302.0,2.0,0.0
10000.0,43.0,0.259972888,Freelancer,23.0,629.0,9.0,0.0
32519.14028,31.0,0.321182964,Gig Worker,37.0,448.0,18.0,0.0
27433.59953,90.0,0.271873515,Freelancer,38.0,805.0,16.0,0.0
18612.46589,61.0,0.25,Gig Worker,55.0,600.0,11.0,0.0
30660.2656,77.0,0.276891872,Freelancer,45.0,432.0,11.0,0.0
20218.66746,67.0,0.287137466,Freelancer,20.0,558.0,5.0,0.0
18793.82372,62.0,0.275844088,Small Merchant,39.0,575.0,11.0,0.0
25327.34448,75.0,0.279025118,Small Merchant,30.0,360.0,19.0,0.0
14556.5185,71.0,0.276721942,Freelancer,44.0,446.0,5.0,0.0
29151.37335,35.0,0.288510736,Gig Worker,38.0,795.0,2.0,0.0
14608.07132,70.0,0.296379557,Gig Worker,51.0,715.0,2.0,0.0
14649.61647,68.0,0.27615072,Small Merchant,20.0,430.0,8.0,0.0
15632.17148,54.0,0.331792927,Gig Worker,20.0,527.0,0.0,0.0
27316.50026,63.0,0.300817833,Freelancer,22.0,393.0,3.0,0.0
17682.57247,40.0,0.279890868,Gig Worker,59.0,397.0,11.0,0.0
12564.02951,75.0,0.253631307,Freelancer,51.0,486.0,4.0,0.0
17760.24,66.0,0.282285453,Freelancer,55.0,724.0,17.0,0.0
21775.70341,70.0,0.296277713,Gig Worker,27.0,838.0,15.0,0.0
13733.19261,36.0,0.296431003,Small Merchant,49.0,473.0,9.0,0.0
13938.23224,86.0,0.25,Gig Worker,58.0,826.0,11.0,0.0
36779.07434,75.0,0.282307232,Freelancer,53.0,784.0,10.0,0.0
15976.04217,88.0,0.270388266,Small Merchant,27.0,468.0,18.0,0.0
19738.70342,77.0,0.309943923,Small Merchant,44.0,729.0,4.0,0.0
19429.34099,51.0,0.282473585,Gig Worker,45.0,431.0,2.0,0.0
19050.50235,77.0,0.25,Freelancer,46.0,423.0,18.0,0.0
26349.42718,68.0,0.28736654,Gig Worker,38.0,473.0,5.0,0.0
28637.00065,39.0,0.25,Freelancer,42.0,686.0,16.0,0.0
19858.31898,50.0,0.289002317,Gig Worker,35.0,440.0,12.0,0.0
13344.65199,35.0,0.331743965,Small Merchant,27.0,739.0,6.0,0.0
30921.08159,78.0,0.307206923,Freelancer,49.0,671.0,18.0,0.0
21332.61236,30.0,0.285176558,Freelancer,27.0,586.0,18.0,0.0
34112.2527,63.0,0.266810792,Freelancer,30.0,390.0,11.0,0.0
10000.0,88.0,0.305483306,Gig Worker,26.0,508.0,10.0,0.0
23367.82255,43.0,0.292717808,Freelancer,40.0,846.0,16.0,0.0
35430.24434,65.0,0.274663189,Gig Worker,53.0,451.0,16.0,0.0
19527.15105,56.0,0.269224807,Freelancer,40.0,520.0,17.0,0.0
20421.54604,38.0,0.261865221,Freelancer,24.0,599.0,14.0,0.0
24068.58184,84.0,0.287493679,Gig Worker,36.0,654.0,5.0,0.0
18088.42927,35.0,0.271664734,Gig Worker,40.0,491.0,7.0,0.0
19815.49648,60.0,0.283356957,Gig Worker,25.0,709.0,10.0,0.0
19635.29434,46.0,0.298555358,Freelancer,26.0,656.0,12.0,0.0
17608.05486,82.0,0.271165833,Freelancer,30.0,543.0,16.0,0.0
30601.99585,72.0,0.292901996,Small Merchant,37.0,357.0,16.0,0.0
25227.54623,89.0,0.304446584,Small Merchant,57.0,325.0,17.0,0.0
23754.39762,90.0,0.287903612,Small Merchant,31.0,785.0,15.0,0.0
27659.99705,65.0,0.293991332,Freelancer,41.0,416.0,15.0,0.0
20149.50917,50.0,0.28805279,Freelancer,22.0,541.0,3.0,0.0
16580.57327,56.0,0.280325241,Gig Worker,38.0,529.0,16.0,0.0
17781.62987,70.0,0.296742767,Small Merchant,42.0,392.0,7.0,0.0
22012.48129,57.0,0.312184283,Small Merchant,53.0,520.0,19.0,0.0
14585.51804,45.0,0.297099828,Small Merchant,22.0,526.0,6.0,0.0
18498.17288,64.0,0.276127611,Freelancer,42.0,425.0,7.0,0.0
18387.18351,65.0,0.276650746,Small Merchant,24.0,589.0,0.0,0.0
36871.89361,85.0,0.277398877,Small Merchant,48.0,798.0,1.0,0.0
10000.0,64.0,0.298948551,Freelancer,53.0,771.0,12.0,0.0
20742.66195,74.0,0.269475207,Gig Worker,24.0,821.0,1.0,0.0
34079.85655,48.0,0.259512563,Gig Worker,48.0,321.0,4.0,0.0
22852.91125,90.0,0.289378468,Freelancer,43.0,456.0,4.0,0.0
27273.92231,86.0,0.280432859,Gig Worker,58.0,561.0,5.0,0.0
22698.78421,50.0,0.30962633,Small Merchant,40.0,409.0,17.0,0.0
17328.66633,87.0,0.25,Small Merchant,51.0,800.0,15.0,0.0
10000.0,62.0,0.284161697,Small Merchant,24.0,665.0,16.0,0.0
23438.18981,52.0,0.271925453,Gig Worker,37.0,312.0,8.0,0.0
16570.75377,84.0,0.296205582,Gig Worker,57.0,362.0,7.0,0.0
16397.65216,35.0,0.274400139,Gig Worker,54.0,323.0,7.0,0.0
18507.08921,61.0,0.268478991,Gig Worker,57.0,652.0,1.0,0.0
34214.02985,51.0,0.298717601,Freelancer,35.0,639.0,8.0,0.0
38833.8628,32.0,0.305579728,Small Merchant,54.0,318.0,5.0,0.0
23520.45556,64.0,0.278046386,Freelancer,43.0,387.0,18.0,0.0
18746.62943,45.0,0.278430012,Freelancer,55.0,449.0,0.0,0.0
13759.41508,71.0,0.305411612,Freelancer,24.0,391.0,18.0,0.0
25279.78113,88.0,0.303176843,Small Merchant,28.0,444.0,0.0,0.0
34480.3392,54.0,0.300628514,Freelancer,23.0,474.0,12.0,0.0
20268.61729,46.0,0.271945382,Gig Worker,52.0,690.0,6.0,0.0
10000.0,68.0,0.266830627,Small Merchant,46.0,444.0,12.0,0.0
26690.3477,42.0,0.312732874,Gig Worker,41.0,759.0,17.0,0.0
28897.79798,57.0,0.292194215,Freelancer,30.0,434.0,1.0,0.0
10899.08052,40.0,0.265170436,Gig Worker,24.0,840.0,2.0,0.0
23235.38929,39.0,0.27787284,Freelancer,29.0,536.0,5.0,0.0
25158.58211,68.0,0.281699441,Freelancer,22.0,641.0,12.0,0.0
21488.24889,53.0,0.277887082,Small Merchant,34.0,340.0,19.0,0.0
16464.60357,67.0,0.274154839,Freelancer,56.0,545.0,8.0,0.0
29111.56056,53.0,0.304612036,Gig Worker,59.0,758.0,2.0,0.0
19176.34178,62.0,0.290568083,Gig Worker,36.0,503.0,14.0,0.0
11603.69686,46.0,0.325066239,Freelancer,39.0,772.0,3.0,0.0
10000.0,86.0,0.305707677,Gig Worker,23.0,357.0,16.0,0.0
30825.94664,73.0,0.282726232,Freelancer,53.0,488.0,16.0,0.0
26316.64784,65.0,0.308342142,Freelancer,53.0,347.0,12.0,0.0
22615.81483,64.0,0.287056532,Gig Worker,50.0,389.0,10.0,0.0
18918.07754,35.0,0.328365836,Freelancer,53.0,822.0,7.0,0.0
18297.0111,87.0,0.27370113,Gig Worker,22.0,787.0,2.0,0.0
14469.84346,89.0,0.289060898,Freelancer,47.0,844.0,17.0,0.0
18979.81049,45.0,0.267985917,Gig Worker,56.0,479.0,0.0,0.0
10000.0,74.0,0.272378745,Small Merchant,48.0,415.0,7.0,0.0
16847.55443,57.0,0.273172113,Gig Worker,34.0,327.0,8.0,0.0
19823.43739,70.0,0.304724734,Small Merchant,55.0,414.0,16.0,0.0
26269.16033,61.0,0.28416064,Gig Worker,54.0,519.0,7.0,0.0
21720.51476,55.0,0.25,Small Merchant,29.0,478.0,10.0,0.0
27564.4618,40.0,0.281873178,Freelancer,36.0,693.0,0.0,0.0
31443.94574,81.0,0.260522316,Small Merchant,49.0,365.0,1.0,0.0
29407.19066,54.0,0.271186617,Gig Worker,27.0,321.0,14.0,0.0
25293.56893,60.0,0.30301248,Small Merchant,42.0,635.0,16.0,0.0
22083.03875,50.0,0.253130831,Small Merchant,38.0,400.0,14.0,0.0
15134.48394,74.0,0.255436926,Gig Worker,56.0,651.0,17.0,0.0
27179.60836,84.0,0.25,Small Merchant,55.0,475.0,11.0,0.0
33758.23168,80.0,0.272251548,Gig Worker,23.0,571.0,13.0,0.0
24394.74228,32.0,0.25,Gig Worker,45.0,348.0,11.0,0.0
35420.81404,41.0,0.25,Gig Worker,59.0,653.0,1.0,0.0
11320.99804,80.0,0.275404017,Freelancer,46.0,611.0,15.0,0.0
13920.85631,69.0,0.286274212,Gig Worker,32.0,653.0,18.0,0.0
27986.41055,75.0,0.26177749,Small Merchant,53.0,336.0,0.0,0.0
23850.03147,83.0,0.287222107,Small Merchant,52.0,648.0,1.0,0.0
31196.47524,70.0,0.282213432,Small Merchant,45.0,653.0,11.0,0.0
21891.69851,54.0,0.290803041,Gig Worker,39.0,843.0,3.0,0.0
15924.17204,85.0,0.259186771,Freelancer,27.0,663.0,6.0,0.0
20504.8473,46.0,0.319679076,Freelancer,35.0,576.0,16.0,0.0
11271.2122,67.0,0.257213041,Freelancer,24.0,502.0,4.0,0.0
14099.86529,65.0,0.267491811,Freelancer,53.0,808.0,1.0,0.0
28807.10799,65.0,0.29029949,Gig Worker,46.0,474.0,12.0,0.0
28109.5119,48.0,0.282356161,Small Merchant,55.0,510.0,7.0,0.0
24541.02999,73.0,0.296938378,Freelancer,23.0,552.0,17.0,0.0
10000.0,86.0,0.27380172,Freelancer,26.0,653.0,3.0,0.0
19491.17497,31.0,0.25546402,Freelancer,56.0,617.0,5.0,0.0
13425.00078,46.0,0.25,Freelancer,55.0,665.0,8.0,0.0
30235.73278,59.0,0.315592231,Gig Worker,43.0,453.0,9.0,0.0
17913.94507,76.0,0.273940153,Freelancer,34.0,595.0,3.0,0.0
14399.76602,39.0,0.276652094,Freelancer,25.0,830.0,3.0,0.0
22208.57316,64.0,0.316027828,Small Merchant,45.0,840.0,6.0,0.0
17518.9188,90.0,0.270158141,Freelancer,45.0,664.0,13.0,0.0
32386.20737,81.0,0.280484835,Small Merchant,44.0,640.0,11.0,0.0
16856.32372,65.0,0.259349019,Gig Worker,52.0,565.0,14.0,0.0
12205.40219,83.0,0.253753811,Freelancer,22.0,474.0,16.0,0.0
10000.0,62.0,0.317795538,Small Merchant,28.0,807.0,12.0,0.0
21784.49448,30.0,0.318072685,Gig Worker,56.0,663.0,0.0,0.0
18066.4892,47.0,0.300420914,Freelancer,57.0,550.0,12.0,0.0
11997.66775,33.0,0.299750261,Freelancer,49.0,818.0,15.0,0.0
30324.58523,84.0,0.295087368,Small Merchant,46.0,785.0,12.0,0.0
26670.71603,83.0,0.265214051,Gig Worker,32.0,496.0,8.0,0.0
21802.47485,76.0,0.285814575,Gig Worker,42.0,574.0,17.0,0.0
31550.28371,56.0,0.269924391,Freelancer,22.0,665.0,15.0,0.0
26637.75223,54.0,0.25,Freelancer,42.0,844.0,19.0,0.0
16240.00869,84.0,0.302385393,Small Merchant,54.0,834.0,11.0,0.0
14725.45885,57.0,0.291093001,Small Merchant,43.0,554.0,7.0,0.0
27725.87081,82.0,0.253655615,Gig Worker,56.0,385.0,0.0,0.0
24774.5687,51.0,0.272794248,Freelancer,31.0,480.0,12.0,0.0
23188.23438,71.0,0.301043808,Small Merchant,39.0,448.0,18.0,0.0
16074.51538,54.0,0.282638805,Gig Worker,37.0,637.0,12.0,0.0
26255.63297,46.0,0.25,Small Merchant,26.0,390.0,2.0,0.0
16711.50782,88.0,0.255736243,Freelancer,45.0,848.0,0.0,0.0
21286.09342,86.0,0.317145684,Gig Worker,31.0,348.0,13.0,0.0
32128.60902,83.0,0.281317205,Small Merchant,53.0,338.0,0.0,0.0
17374.16035,73.0,0.301170332,Freelancer,51.0,841.0,4.0,0.0
10989.0752,81.0,0.31676677,Small Merchant,49.0,505.0,4.0,0.0
14632.16966,41.0,0.270822888,Gig Worker,21.0,525.0,10.0,0.0
28960.09179,45.0,0.28704103,Freelancer,27.0,737.0,18.0,0.0
23783.11796,66.0,0.25,Small Merchant,52.0,331.0,11.0,0.0
21097.85835,90.0,0.26785881,Freelancer,49.0,394.0,7.0,0.0
18436.34336,45.0,0.291514984,Small Merchant,47.0,732.0,9.0,0.0
25397.51935,46.0,0.276158295,Small Merchant,32.0,301.0,17.0,0.0
16056.26604,84.0,0.289037605,Small Merchant,43.0,810.0,8.0,0.0
24139.65898,90.0,0.298597542,Small Merchant,52.0,602.0,10.0,0.0
16881.21802,60.0,0.291205197,Gig Worker,24.0,786.0,4.0,0.0
15716.3843,44.0,0.286616455,Gig Worker,25.0,834.0,12.0,0.0
17537.58796,42.0,0.283817206,Small Merchant,23.0,689.0,12.0,0.0
19372.14787,69.0,0.268635889,Freelancer,53.0,596.0,3.0,0.0
21658.19115,56.0,0.261525955,Freelancer,48.0,811.0,16.0,0.0
23648.19057,50.0,0.307112288,Gig Worker,40.0,524.0,13.0,0.0
10000.0,31.0,0.295848271,Freelancer,45.0,509.0,8.0,0.0
16346.4461,37.0,0.264217164,Small Merchant,51.0,411.0,1.0,0.0
19259.01016,71.0,0.281281864,Gig Worker,41.0,802.0,3.0,0.0
32535.43427,36.0,0.252162145,Freelancer,33.0,630.0,10.0,0.0
14439.98174,39.0,0.270442123,Freelancer,53.0,691.0,9.0,0.0
23139.57633,86.0,0.290714063,Small Merchant,56.0,812.0,4.0,0.0
32465.21217,33.0,0.285204076,Small Merchant,20.0,750.0,15.0,0.0
12809.22029,72.0,0.282315485,Freelancer,51.0,582.0,5.0,0.0
24757.82658,70.0,0.262327662,Small Merchant,51.0,664.0,4.0,0.0
16384.09716,65.0,0.258270997,Gig Worker,43.0,488.0,12.0,0.0
18467.5638,64.0,0.298999708,Gig Worker,40.0,424.0,8.0,0.0
16378.22416,72.0,0.313872134,Small Merchant,31.0,786.0,9.0,0.0
16876.99884,32.0,0.290999207,Freelancer,39.0,610.0,1.0,0.0
40806.1160925,87.0,0.276553986,Gig Worker,56.0,707.0,14.0,0.0
27911.1911,47.0,0.304500667,Freelancer,39.0,617.0,11.0,0.0
29712.16503,87.0,0.263156846,Freelancer,21.0,446.0,11.0,0.0
25443.95441,80.0,0.301061245,Freelancer,33.0,800.0,2.0,0.0
10756.20248,75.0,0.268067614,Freelancer,36.0,651.0,14.0,0.0
24764.70579,85.0,0.269049608,Gig Worker,43.0,657.0,18.0,0.0
29510.5073,72.0,0.273344168,Freelancer,49.0,572.0,12.0,0.0
16026.20368,53.0,0.27797613,Gig Worker,34.0,809.0,2.0,0.0
28757.28667,61.0,0.298298764,Gig Worker,53.0,311.0,12.0,0.0
26930.35347,63.0,0.253913365,Small Merchant,27.0,442.0,4.0,0.0
34964.28031,88.0,0.267911742,Gig Worker,22.0,466.0,10.0,0.0
19075.51891,31.0,0.284192988,Small Merchant,30.0,568.0,16.0,0.0
14316.72312,31.0,0.291156505,Freelancer,46.0,393.0,18.0,0.0
19468.60323,39.0,0.25,Small Merchant,28.0,405.0,19.0,0.0
32048.99695,52.0,0.26419199,Freelancer,34.0,612.0,11.0,0.0
10000.0,44.0,0.25,Small Merchant,51.0,535.0,4.0,0.0
10000.0,83.0,0.266010806,Freelancer,30.0,359.0,16.0,0.0
22625.76695,41.0,0.271253268,Gig Worker,22.0,708.0,18.0,0.0
18901.87495,72.0,0.290055025,Freelancer,45.0,659.0,10.0,0.0
22054.09525,46.0,0.25,Freelancer,26.0,532.0,1.0,0.0
28617.1824,47.0,0.293065372,Small Merchant,47.0,400.0,5.0,0.0
18132.01458,43.0,0.269812861,Small Merchant,58.0,386.0,2.0,0.0
10000.0,46.0,0.273182021,Freelancer,23.0,407.0,14.0,0.0
36311.3709,44.0,0.299425912,Small Merchant,49.0,753.0,17.0,0.0
15019.40199,41.0,0.306897762,Freelancer,57.0,676.0,16.0,0.0
14586.74015,88.0,0.266897688,Small Merchant,33.0,686.0,14.0,0.0
29726.0401,45.0,0.266762898,Small Merchant,55.0,362.0,1.0,0.0
19308.57615,61.0,0.272915554,Freelancer,50.0,529.0,4.0,0.0
21556.27104,52.0,0.266664404,Gig Worker,38.0,674.0,4.0,0.0
25379.53087,67.0,0.251298197,Freelancer,31.0,537.0,8.0,0.0
29585.08172,63.0,0.279371562,Freelancer,34.0,546.0,5.0,0.0
19665.77515,63.0,0.266800425,Small Merchant,28.0,685.0,18.0,0.0
32639.66404,45.0,0.281957123,Gig Worker,46.0,337.0,9.0,0.0
10000.0,63.0,0.314173831,Small Merchant,39.0,543.0,18.0,0.0
27318.51066,69.0,0.277887007,Freelancer,47.0,818.0,18.0,0.0
16123.30709,36.0,0.26488594,Gig Worker,44.0,659.0,15.0,0.0
31605.89922,62.0,0.274555532,Gig Worker,35.0,693.0,11.0,0.0
22994.31135,33.0,0.282573808,Small Merchant,37.0,376.0,8.0,0.0
17289.66268,72.0,0.276690726,Freelancer,55.0,742.0,2.0,0.0
26639.88765,81.0,0.268743417,Small Merchant,23.0,336.0,16.0,0.0
28252.31843,36.0,0.25,Gig Worker,40.0,708.0,9.0,0.0
26493.25886,47.0,0.292673359,Gig Worker,46.0,649.0,17.0,0.0
14792.12632,33.0,0.262135344,Freelancer,20.0,560.0,6.0,0.0
18611.88013,78.0,0.309249524,Small Merchant,24.0,762.0,6.0,0.0
21971.49014,90.0,0.272621348,Gig Worker,29.0,747.0,8.0,0.0
21711.18243,90.0,0.269669621,Gig Worker,40.0,348.0,15.0,0.0
27248.21833,40.0,0.270570174,Gig Worker,29.0,370.0,10.0,0.0
10000.0,72.0,0.283003817,Freelancer,45.0,545.0,8.0,0.0
24340.28938,49.0,0.262671569,Freelancer,35.0,301.0,0.0,0.0
19970.13052,40.0,0.266496067,Small Merchant,57.0,361.0,11.0,0.0
16130.49569,44.0,0.292447116,Freelancer,22.0,838.0,2.0,0.0
16802.59256,75.0,0.259645673,Small Merchant,39.0,641.0,19.0,0.0
20498.23635,46.0,0.290964554,Gig Worker,24.0,366.0,18.0,0.0
10000.0,63.0,0.296549282,Freelancer,25.0,677.0,7.0,0.0
17090.973,79.0,0.293352798,Gig Worker,44.0,356.0,6.0,0.0
15869.29623,77.0,0.284672507,Gig Worker,44.0,585.0,4.0,0.0
25729.48247,41.0,0.25,Small Merchant,31.0,755.0,4.0,0.0
16361.31322,71.0,0.255785684,Small Merchant,20.0,754.0,19.0,0.0
20494.2034,57.0,0.252892482,Freelancer,22.0,492.0,4.0,0.0
32795.93639,77.0,0.272432449,Small Merchant,40.0,804.0,11.0,0.0
28960.46064,64.0,0.280624822,Gig Worker,24.0,421.0,19.0,0.0
28315.8998,37.0,0.256178363,Small Merchant,34.0,778.0,4.0,0.0
18500.89299,56.0,0.276546453,Freelancer,23.0,402.0,6.0,0.0
25801.22596,51.0,0.293684088,Freelancer,38.0,653.0,0.0,0.0
20362.7154,83.0,0.260025481,Gig Worker,36.0,474.0,18.0,0.0
20627.34753,86.0,0.263630847,Freelancer,27.0,313.0,1.0,0.0
24867.79741,53.0,0.30361919,Small Merchant,56.0,769.0,11.0,0.0
17821.04488,31.0,0.261453996,Freelancer,43.0,325.0,9.0,0.0
32451.02173,60.0,0.286845503,Freelancer,23.0,343.0,15.0,0.0
20879.08902,51.0,0.304785107,Freelancer,43.0,337.0,10.0,0.0
26328.52396,30.0,0.256370115,Freelancer,38.0,823.0,17.0,0.0
32189.20335,90.0,0.25786636,Gig Worker,43.0,404.0,11.0,0.0
29221.57642,43.0,0.275370379,Gig Worker,40.0,663.0,8.0,0.0
12137.56628,54.0,0.281352006,Freelancer,36.0,789.0,6.0,0.0
25114.27127,65.0,0.267167901,Freelancer,27.0,572.0,6.0,0.0
27955.03576,65.0,0.319425651,Freelancer,50.0,387.0,12.0,0.0
28243.04116,70.0,0.290772532,Freelancer,38.0,638.0,19.0,0.0
14206.93616,32.0,0.263913755,Small Merchant,30.0,625.0,12.0,0.0
17400.75334,34.0,0.252679842,Small Merchant,42.0,666.0,19.0,0.0
28961.90765,30.0,0.278739949,Small Merchant,56.0,421.0,4.0,0.0
16667.67741,83.0,0.288776766,Small Merchant,47.0,619.0,13.0,0.0
19902.1276,48.0,0.31680909,Small Merchant,42.0,664.0,15.0,0.0
33031.13067,62.0,0.281516295,Gig Worker,31.0,602.0,12.0,0.0
21665.40525,71.0,0.275142221,Gig Worker,35.0,374.0,11.0,0.0
16912.58104,83.0,0.26046855,Small Merchant,35.0,750.0,0.0,0.0
15856.6785,59.0,0.287407653,Gig Worker,33.0,680.0,7.0,0.0
24329.03531,41.0,0.300333837,Freelancer,26.0,597.0,7.0,0.0
12667.96394,39.0,0.25,Gig Worker,40.0,604.0,14.0,0.0
20268.64825,63.0,0.281493826,Small Merchant,40.0,329.0,2.0,0.0
24332.61374,45.0,0.259597012,Small Merchant,54.0,307.0,7.0,0.0
31094.04874,69.0,0.252848861,Freelancer,43.0,720.0,17.0,0.0
26672.83656,75.0,0.313879693,Small Merchant,20.0,307.0,6.0,0.0
17001.54417,58.0,0.297745928,Small Merchant,33.0,490.0,11.0,0.0
30248.93522,44.0,0.267875549,Freelancer,39.0,427.0,14.0,0.0
19903.39474,77.0,0.276770544,Small Merchant,47.0,822.0,7.0,0.0
13350.07885,40.0,0.273654302,Small Merchant,37.0,555.0,15.0,0.0
20795.71049,73.0,0.257487458,Freelancer,22.0,532.0,4.0,0.0
32067.18441,63.0,0.269183986,Gig Worker,46.0,676.0,4.0,0.0
23156.68035,65.0,0.295679407,Freelancer,25.0,651.0,8.0,0.0
22087.65305,59.0,0.268683851,Gig Worker,23.0,729.0,12.0,0.0
33460.48151,64.0,0.289280571,Small Merchant,20.0,321.0,14.0,0.0
11980.51607,38.0,0.268838813,Gig Worker,40.0,568.0,7.0,0.0
13000.8062,47.0,0.256316044,Gig Worker,54.0,381.0,11.0,0.0
10689.0747,48.0,0.303888126,Small Merchant,47.0,810.0,19.0,0.0
24608.53731,68.0,0.25,Small Merchant,37.0,312.0,8.0,0.0
23165.45189,33.0,0.315699655,Freelancer,54.0,496.0,14.0,0.0
32799.15457,35.0,0.299958887,Small Merchant,40.0,566.0,14.0,0.0
23704.32554,80.0,0.283654263,Freelancer,35.0,350.0,12.0,0.0
19170.89988,62.0,0.271082413,Freelancer,45.0,487.0,14.0,0.0
22012.56411,61.0,0.272641237,Small Merchant,58.0,602.0,4.0,0.0
22823.95193,45.0,0.284049256,Small Merchant,28.0,303.0,9.0,0.0
10297.67109,40.0,0.283695471,Small Merchant,42.0,642.0,11.0,0.0
40806.1160925,51.0,0.260816491,Freelancer,21.0,330.0,16.0,0.0
25639.09713,65.0,0.281355639,Freelancer,22.0,501.0,8.0,0.0
23470.05816,79.0,0.285174203,Small Merchant,52.0,841.0,4.0,0.0
26306.14789,52.0,0.273986921,Freelancer,43.0,456.0,8.0,0.0
26965.87686,55.0,0.324783711,Freelancer,42.0,342.0,4.0,0.0
21016.1256,90.0,0.277320524,Small Merchant,25.0,384.0,13.0,0.0
17581.31205,89.0,0.25,Gig Worker,40.0,705.0,6.0,0.0
26196.1548,60.0,0.259794058,Freelancer,24.0,659.0,8.0,0.0
24699.97588,58.0,0.294070557,Freelancer,32.0,731.0,11.0,0.0
16330.76931,34.0,0.26555148,Small Merchant,59.0,449.0,4.0,0.0
31933.24928,83.0,0.260124188,Small Merchant,32.0,618.0,6.0,0.0
24053.46425,67.0,0.307907221,Freelancer,38.0,559.0,4.0,0.0
27108.73554,54.0,0.283395755,Gig Worker,28.0,786.0,19.0,0.0
31743.44621,89.0,0.267975628,Freelancer,22.0,302.0,16.0,0.0
22153.22175,63.0,0.25,Small Merchant,50.0,636.0,10.0,0.0
24218.66405,41.0,0.292406772,Freelancer,58.0,638.0,4.0,0.0
27670.19067,51.0,0.28030965,Small Merchant,32.0,606.0,3.0,0.0
16925.97241,38.0,0.30601484,Gig Worker,30.0,590.0,0.0,0.0
22378.36164,89.0,0.258107897,Gig Worker,30.0,681.0,0.0,0.0
22878.84011,49.0,0.272535127,Small Merchant,20.0,473.0,13.0,0.0
15307.59014,58.0,0.285972389,Gig Worker,54.0,323.0,8.0,0.0
38223.45752,73.0,0.305118919,Small Merchant,54.0,301.0,0.0,0.0
12148.9459,58.0,0.285169391,Freelancer,22.0,463.0,7.0,0.0
12913.27267,74.0,0.265851198,Freelancer,23.0,799.0,12.0,0.0
31199.58603,56.0,0.305955327,Gig Worker,43.0,650.0,8.0,0.0
26992.86376,83.0,0.273754337,Gig Worker,49.0,393.0,14.0,0.0
14818.24628,84.0,0.283600586,Gig Worker,51.0,503.0,10.0,0.0
26251.02311,46.0,0.295013445,Small Merchant,39.0,422.0,3.0,0.0
32274.95311,34.0,0.311263963,Gig Worker,55.0,336.0,7.0,0.0
21788.1586,81.0,0.28737771,Small Merchant,32.0,439.0,12.0,0.0
40191.7603,74.0,0.331745651,Gig Worker,58.0,528.0,16.0,0.0
10000.0,90.0,0.278209038,Freelancer,23.0,718.0,3.0,0.0
26856.76418,42.0,0.285871323,Freelancer,47.0,792.0,9.0,0.0
30165.69835,71.0,0.267627047,Small Merchant,59.0,627.0,1.0,0.0
28239.40731,44.0,0.286451819,Freelancer,26.0,454.0,14.0,0.0
20569.50991,44.0,0.285942998,Freelancer,28.0,655.0,19.0,0.0
19966.90963,47.0,0.300914058,Freelancer,41.0,306.0,17.0,0.0
25109.0162,79.0,0.288890282,Gig Worker,23.0,814.0,13.0,0.0
27710.28141,31.0,0.269455229,Gig Worker,55.0,303.0,2.0,0.0
26217.31405,52.0,0.285128065,Freelancer,52.0,344.0,0.0,0.0
29280.40524,72.0,0.266552623,Gig Worker,25.0,504.0,2.0,0.0
14867.9103,42.0,0.290989878,Freelancer,22.0,500.0,12.0,0.0
20405.60315,72.0,0.268816713,Small Merchant,54.0,549.0,7.0,0.0
15419.88848,33.0,0.252039954,Small Merchant,52.0,511.0,16.0,0.0
19297.21057,76.0,0.257397889,Gig Worker,26.0,432.0,15.0,0.0
29106.54624,83.0,0.256500047,Gig Worker,54.0,368.0,15.0,0.0
22755.88745,84.0,0.26943872,Freelancer,22.0,590.0,11.0,0.0
40248.01414,54.0,0.263054089,Small Merchant,37.0,828.0,18.0,0.0
23353.84457,40.0,0.279557894,Freelancer,22.0,631.0,15.0,0.0
22417.84316,79.0,0.272160672,Freelancer,58.0,729.0,14.0,0.0
22743.28044,77.0,0.290323647,Small Merchant,46.0,744.0,8.0,0.0
17535.33915,71.0,0.287654544,Small Merchant,28.0,470.0,15.0,0.0
21595.14371,41.0,0.273522041,Small Merchant,36.0,677.0,1.0,0.0
29894.51619,42.0,0.304846377,Small Merchant,24.0,505.0,9.0,0.0
22797.79468,38.0,0.261471222,Small Merchant,23.0,321.0,11.0,0.0
16445.78189,88.0,0.30012888,Small Merchant,33.0,436.0,17.0,0.0
